synset,pictogram_id,primary_keyword,image_url
13769865-n,29272,17,https://api.arasaac.org/api/pictograms/29272
02195634-s,29272,17,https://api.arasaac.org/api/pictograms/29272
13603216-n,29298,thirty,https://api.arasaac.org/api/pictograms/29298
06820056-n,29298,thirty,https://api.arasaac.org/api/pictograms/29298
13771547-n,29298,thirty,https://api.arasaac.org/api/pictograms/29298
02196945-s,29298,thirty,https://api.arasaac.org/api/pictograms/29298
13603216-n,29300,three hundred,https://api.arasaac.org/api/pictograms/29300
06820056-n,29300,three hundred,https://api.arasaac.org/api/pictograms/29300
02206078-s,29300,three hundred,https://api.arasaac.org/api/pictograms/29300
13603216-n,29302,thirty-one,https://api.arasaac.org/api/pictograms/29302
06820056-n,29302,thirty-one,https://api.arasaac.org/api/pictograms/29302
02197035-s,29302,thirty-one,https://api.arasaac.org/api/pictograms/29302
13603216-n,29296,29,https://api.arasaac.org/api/pictograms/29296
06820056-n,29296,29,https://api.arasaac.org/api/pictograms/29296
13771418-n,29296,29,https://api.arasaac.org/api/pictograms/29296
02196848-s,29296,29,https://api.arasaac.org/api/pictograms/29296
13603216-n,29304,32,https://api.arasaac.org/api/pictograms/29304
06820056-n,29304,32,https://api.arasaac.org/api/pictograms/29304
02197130-s,29304,32,https://api.arasaac.org/api/pictograms/29304
13603216-n,29306,33,https://api.arasaac.org/api/pictograms/29306
06820056-n,29306,33,https://api.arasaac.org/api/pictograms/29306
02197226-s,29306,33,https://api.arasaac.org/api/pictograms/29306
13603216-n,29294,28,https://api.arasaac.org/api/pictograms/29294
06820056-n,29294,28,https://api.arasaac.org/api/pictograms/29294
13771286-n,29294,28,https://api.arasaac.org/api/pictograms/29294
02196747-s,29294,28,https://api.arasaac.org/api/pictograms/29294
13603216-n,29312,36,https://api.arasaac.org/api/pictograms/29312
06820056-n,29312,36,https://api.arasaac.org/api/pictograms/29312
02197522-s,29312,36,https://api.arasaac.org/api/pictograms/29312
13603216-n,29308,34,https://api.arasaac.org/api/pictograms/29308
06820056-n,29308,34,https://api.arasaac.org/api/pictograms/29308
02197327-s,29308,34,https://api.arasaac.org/api/pictograms/29308
13603216-n,29316,38,https://api.arasaac.org/api/pictograms/29316
06820056-n,29316,38,https://api.arasaac.org/api/pictograms/29316
02197719-s,29316,38,https://api.arasaac.org/api/pictograms/29316
13603216-n,29318,39,https://api.arasaac.org/api/pictograms/29318
06820056-n,29318,39,https://api.arasaac.org/api/pictograms/29318
02197821-s,29318,39,https://api.arasaac.org/api/pictograms/29318
13603216-n,29320,40,https://api.arasaac.org/api/pictograms/29320
06820056-n,29320,40,https://api.arasaac.org/api/pictograms/29320
13771667-n,29320,40,https://api.arasaac.org/api/pictograms/29320
02197917-s,29320,40,https://api.arasaac.org/api/pictograms/29320
13603216-n,29314,37,https://api.arasaac.org/api/pictograms/29314
06820056-n,29314,37,https://api.arasaac.org/api/pictograms/29314
02197618-s,29314,37,https://api.arasaac.org/api/pictograms/29314
13603216-n,29322,four hundred,https://api.arasaac.org/api/pictograms/29322
06820056-n,29322,four hundred,https://api.arasaac.org/api/pictograms/29322
02206189-s,29322,four hundred,https://api.arasaac.org/api/pictograms/29322
13603216-n,29324,41,https://api.arasaac.org/api/pictograms/29324
06820056-n,29324,41,https://api.arasaac.org/api/pictograms/29324
02198016-s,29324,41,https://api.arasaac.org/api/pictograms/29324
13603216-n,29328,43,https://api.arasaac.org/api/pictograms/29328
06820056-n,29328,43,https://api.arasaac.org/api/pictograms/29328
02198201-s,29328,43,https://api.arasaac.org/api/pictograms/29328
13603216-n,29310,35,https://api.arasaac.org/api/pictograms/29310
06820056-n,29310,35,https://api.arasaac.org/api/pictograms/29310
02197425-s,29310,35,https://api.arasaac.org/api/pictograms/29310
13603216-n,29330,44,https://api.arasaac.org/api/pictograms/29330
06820056-n,29330,44,https://api.arasaac.org/api/pictograms/29330
02198299-s,29330,44,https://api.arasaac.org/api/pictograms/29330
13603216-n,29292,27,https://api.arasaac.org/api/pictograms/29292
06820056-n,29292,27,https://api.arasaac.org/api/pictograms/29292
13771157-n,29292,27,https://api.arasaac.org/api/pictograms/29292
02196647-s,29292,27,https://api.arasaac.org/api/pictograms/29292
13603216-n,29290,26,https://api.arasaac.org/api/pictograms/29290
06820056-n,29290,26,https://api.arasaac.org/api/pictograms/29290
13771030-n,29290,26,https://api.arasaac.org/api/pictograms/29290
02196552-s,29290,26,https://api.arasaac.org/api/pictograms/29290
13603216-n,29338,48,https://api.arasaac.org/api/pictograms/29338
06820056-n,29338,48,https://api.arasaac.org/api/pictograms/29338
02198679-s,29338,48,https://api.arasaac.org/api/pictograms/29338
13603216-n,29334,46,https://api.arasaac.org/api/pictograms/29334
06820056-n,29334,46,https://api.arasaac.org/api/pictograms/29334
02198488-s,29334,46,https://api.arasaac.org/api/pictograms/29334
13603216-n,29326,42,https://api.arasaac.org/api/pictograms/29326
06820056-n,29326,42,https://api.arasaac.org/api/pictograms/29326
02198108-s,29326,42,https://api.arasaac.org/api/pictograms/29326
13603216-n,29344,five hundred,https://api.arasaac.org/api/pictograms/29344
06820056-n,29344,five hundred,https://api.arasaac.org/api/pictograms/29344
02206300-s,29344,five hundred,https://api.arasaac.org/api/pictograms/29344
13772852-n,29344,five hundred,https://api.arasaac.org/api/pictograms/29344
13603216-n,29346,51,https://api.arasaac.org/api/pictograms/29346
06820056-n,29346,51,https://api.arasaac.org/api/pictograms/29346
02198975-s,29346,51,https://api.arasaac.org/api/pictograms/29346
13603216-n,29336,47,https://api.arasaac.org/api/pictograms/29336
06820056-n,29336,47,https://api.arasaac.org/api/pictograms/29336
02198581-s,29336,47,https://api.arasaac.org/api/pictograms/29336
13603216-n,29332,45,https://api.arasaac.org/api/pictograms/29332
06820056-n,29332,45,https://api.arasaac.org/api/pictograms/29332
02198394-s,29332,45,https://api.arasaac.org/api/pictograms/29332
13603216-n,29340,49,https://api.arasaac.org/api/pictograms/29340
06820056-n,29340,49,https://api.arasaac.org/api/pictograms/29340
02198778-s,29340,49,https://api.arasaac.org/api/pictograms/29340
13603216-n,29348,52,https://api.arasaac.org/api/pictograms/29348
06820056-n,29348,52,https://api.arasaac.org/api/pictograms/29348
02199066-s,29348,52,https://api.arasaac.org/api/pictograms/29348
13603216-n,29350,53,https://api.arasaac.org/api/pictograms/29350
06820056-n,29350,53,https://api.arasaac.org/api/pictograms/29350
02199158-s,29350,53,https://api.arasaac.org/api/pictograms/29350
13603216-n,29342,50,https://api.arasaac.org/api/pictograms/29342
06820056-n,29342,50,https://api.arasaac.org/api/pictograms/29342
13771784-n,29342,50,https://api.arasaac.org/api/pictograms/29342
02198871-s,29342,50,https://api.arasaac.org/api/pictograms/29342
13603216-n,29356,56,https://api.arasaac.org/api/pictograms/29356
06820056-n,29356,56,https://api.arasaac.org/api/pictograms/29356
02199442-s,29356,56,https://api.arasaac.org/api/pictograms/29356
13603216-n,29360,58,https://api.arasaac.org/api/pictograms/29360
06820056-n,29360,58,https://api.arasaac.org/api/pictograms/29360
02199631-s,29360,58,https://api.arasaac.org/api/pictograms/29360
13603216-n,29362,59,https://api.arasaac.org/api/pictograms/29362
06820056-n,29362,59,https://api.arasaac.org/api/pictograms/29362
02199729-s,29362,59,https://api.arasaac.org/api/pictograms/29362
13603216-n,29366,61,https://api.arasaac.org/api/pictograms/29366
06820056-n,29366,61,https://api.arasaac.org/api/pictograms/29366
02199923-s,29366,61,https://api.arasaac.org/api/pictograms/29366
13603216-n,29364,60,https://api.arasaac.org/api/pictograms/29364
06820056-n,29364,60,https://api.arasaac.org/api/pictograms/29364
13771918-n,29364,60,https://api.arasaac.org/api/pictograms/29364
02199823-s,29364,60,https://api.arasaac.org/api/pictograms/29364
13603216-n,29370,63,https://api.arasaac.org/api/pictograms/29370
06820056-n,29370,63,https://api.arasaac.org/api/pictograms/29370
02200108-s,29370,63,https://api.arasaac.org/api/pictograms/29370
13603216-n,29358,57,https://api.arasaac.org/api/pictograms/29358
06820056-n,29358,57,https://api.arasaac.org/api/pictograms/29358
02199534-s,29358,57,https://api.arasaac.org/api/pictograms/29358
13603216-n,29372,64,https://api.arasaac.org/api/pictograms/29372
06820056-n,29372,64,https://api.arasaac.org/api/pictograms/29372
02200206-s,29372,64,https://api.arasaac.org/api/pictograms/29372
13603216-n,29368,62,https://api.arasaac.org/api/pictograms/29368
06820056-n,29368,62,https://api.arasaac.org/api/pictograms/29368
02200015-s,29368,62,https://api.arasaac.org/api/pictograms/29368
13603216-n,29376,66,https://api.arasaac.org/api/pictograms/29376
06820056-n,29376,66,https://api.arasaac.org/api/pictograms/29376
02200395-s,29376,66,https://api.arasaac.org/api/pictograms/29376
13603216-n,29378,67,https://api.arasaac.org/api/pictograms/29378
06820056-n,29378,67,https://api.arasaac.org/api/pictograms/29378
02200488-s,29378,67,https://api.arasaac.org/api/pictograms/29378
09045691-n,28967,Spain,https://api.arasaac.org/api/pictograms/28967
13603216-n,29380,68,https://api.arasaac.org/api/pictograms/29380
06820056-n,29380,68,https://api.arasaac.org/api/pictograms/29380
02200586-s,29380,68,https://api.arasaac.org/api/pictograms/29380
13603216-n,29386,seven hundred,https://api.arasaac.org/api/pictograms/29386
06820056-n,29386,seven hundred,https://api.arasaac.org/api/pictograms/29386
13603216-n,29354,55,https://api.arasaac.org/api/pictograms/29354
06820056-n,29354,55,https://api.arasaac.org/api/pictograms/29354
02199349-s,29354,55,https://api.arasaac.org/api/pictograms/29354
13603216-n,29384,six hundred,https://api.arasaac.org/api/pictograms/29384
06820056-n,29384,six hundred,https://api.arasaac.org/api/pictograms/29384
13603216-n,29374,65,https://api.arasaac.org/api/pictograms/29374
06820056-n,29374,65,https://api.arasaac.org/api/pictograms/29374
02200301-s,29374,65,https://api.arasaac.org/api/pictograms/29374
13603216-n,29388,70,https://api.arasaac.org/api/pictograms/29388
06820056-n,29388,70,https://api.arasaac.org/api/pictograms/29388
13772034-n,29388,70,https://api.arasaac.org/api/pictograms/29388
02200780-s,29388,70,https://api.arasaac.org/api/pictograms/29388
13603216-n,29398,75,https://api.arasaac.org/api/pictograms/29398
06820056-n,29398,75,https://api.arasaac.org/api/pictograms/29398
02201286-s,29398,75,https://api.arasaac.org/api/pictograms/29398
13603216-n,29396,74,https://api.arasaac.org/api/pictograms/29396
06820056-n,29396,74,https://api.arasaac.org/api/pictograms/29396
02201186-s,29396,74,https://api.arasaac.org/api/pictograms/29396
13603216-n,29352,54,https://api.arasaac.org/api/pictograms/29352
06820056-n,29352,54,https://api.arasaac.org/api/pictograms/29352
02199255-s,29352,54,https://api.arasaac.org/api/pictograms/29352
13603216-n,29382,69,https://api.arasaac.org/api/pictograms/29382
06820056-n,29382,69,https://api.arasaac.org/api/pictograms/29382
02200685-s,29382,69,https://api.arasaac.org/api/pictograms/29382
13603216-n,29402,77,https://api.arasaac.org/api/pictograms/29402
06820056-n,29402,77,https://api.arasaac.org/api/pictograms/29402
02201483-s,29402,77,https://api.arasaac.org/api/pictograms/29402
13603216-n,29404,78,https://api.arasaac.org/api/pictograms/29404
06820056-n,29404,78,https://api.arasaac.org/api/pictograms/29404
13772173-n,29404,78,https://api.arasaac.org/api/pictograms/29404
02201586-s,29404,78,https://api.arasaac.org/api/pictograms/29404
13603216-n,29406,79,https://api.arasaac.org/api/pictograms/29406
06820056-n,29406,79,https://api.arasaac.org/api/pictograms/29406
02201690-s,29406,79,https://api.arasaac.org/api/pictograms/29406
13603216-n,29390,71,https://api.arasaac.org/api/pictograms/29390
06820056-n,29390,71,https://api.arasaac.org/api/pictograms/29390
02200888-s,29390,71,https://api.arasaac.org/api/pictograms/29390
13603216-n,29412,81,https://api.arasaac.org/api/pictograms/29412
06820056-n,29412,81,https://api.arasaac.org/api/pictograms/29412
02201894-s,29412,81,https://api.arasaac.org/api/pictograms/29412
13603216-n,29408,eight hundred,https://api.arasaac.org/api/pictograms/29408
06820056-n,29408,eight hundred,https://api.arasaac.org/api/pictograms/29408
13603216-n,29394,73,https://api.arasaac.org/api/pictograms/29394
06820056-n,29394,73,https://api.arasaac.org/api/pictograms/29394
02201083-s,29394,73,https://api.arasaac.org/api/pictograms/29394
13603216-n,29400,76,https://api.arasaac.org/api/pictograms/29400
06820056-n,29400,76,https://api.arasaac.org/api/pictograms/29400
02201385-s,29400,76,https://api.arasaac.org/api/pictograms/29400
13603216-n,29418,84,https://api.arasaac.org/api/pictograms/29418
06820056-n,29418,84,https://api.arasaac.org/api/pictograms/29418
02202189-s,29418,84,https://api.arasaac.org/api/pictograms/29418
13603216-n,29420,85,https://api.arasaac.org/api/pictograms/29420
06820056-n,29420,85,https://api.arasaac.org/api/pictograms/29420
02202288-s,29420,85,https://api.arasaac.org/api/pictograms/29420
13603216-n,29410,80,https://api.arasaac.org/api/pictograms/29410
06820056-n,29410,80,https://api.arasaac.org/api/pictograms/29410
13772304-n,29410,80,https://api.arasaac.org/api/pictograms/29410
02201790-s,29410,80,https://api.arasaac.org/api/pictograms/29410
13603216-n,29422,86,https://api.arasaac.org/api/pictograms/29422
06820056-n,29422,86,https://api.arasaac.org/api/pictograms/29422
02202386-s,29422,86,https://api.arasaac.org/api/pictograms/29422
13603216-n,29424,87,https://api.arasaac.org/api/pictograms/29424
06820056-n,29424,87,https://api.arasaac.org/api/pictograms/29424
02202483-s,29424,87,https://api.arasaac.org/api/pictograms/29424
13603216-n,29426,88,https://api.arasaac.org/api/pictograms/29426
06820056-n,29426,88,https://api.arasaac.org/api/pictograms/29426
02202585-s,29426,88,https://api.arasaac.org/api/pictograms/29426
13603216-n,29392,72,https://api.arasaac.org/api/pictograms/29392
06820056-n,29392,72,https://api.arasaac.org/api/pictograms/29392
02200985-s,29392,72,https://api.arasaac.org/api/pictograms/29392
13603216-n,29428,89,https://api.arasaac.org/api/pictograms/29428
06820056-n,29428,89,https://api.arasaac.org/api/pictograms/29428
02202688-s,29428,89,https://api.arasaac.org/api/pictograms/29428
13603216-n,29414,82,https://api.arasaac.org/api/pictograms/29414
06820056-n,29414,82,https://api.arasaac.org/api/pictograms/29414
02201990-s,29414,82,https://api.arasaac.org/api/pictograms/29414
13603216-n,29438,93,https://api.arasaac.org/api/pictograms/29438
06820056-n,29438,93,https://api.arasaac.org/api/pictograms/29438
02203062-s,29438,93,https://api.arasaac.org/api/pictograms/29438
13603216-n,29440,94,https://api.arasaac.org/api/pictograms/29440
06820056-n,29440,94,https://api.arasaac.org/api/pictograms/29440
02203162-s,29440,94,https://api.arasaac.org/api/pictograms/29440
13603216-n,29430,90,https://api.arasaac.org/api/pictograms/29430
06820056-n,29430,90,https://api.arasaac.org/api/pictograms/29430
13772437-n,29430,90,https://api.arasaac.org/api/pictograms/29430
02202784-s,29430,90,https://api.arasaac.org/api/pictograms/29430
13603216-n,29434,91,https://api.arasaac.org/api/pictograms/29434
06820056-n,29434,91,https://api.arasaac.org/api/pictograms/29434
02202873-s,29434,91,https://api.arasaac.org/api/pictograms/29434
13603216-n,29442,95,https://api.arasaac.org/api/pictograms/29442
06820056-n,29442,95,https://api.arasaac.org/api/pictograms/29442
02203259-s,29442,95,https://api.arasaac.org/api/pictograms/29442
13603216-n,29446,97,https://api.arasaac.org/api/pictograms/29446
06820056-n,29446,97,https://api.arasaac.org/api/pictograms/29446
02203450-s,29446,97,https://api.arasaac.org/api/pictograms/29446
13603216-n,29436,92,https://api.arasaac.org/api/pictograms/29436
06820056-n,29436,92,https://api.arasaac.org/api/pictograms/29436
02202967-s,29436,92,https://api.arasaac.org/api/pictograms/29436
